Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"08/05/2024","8 Baile Bhuin, Oldtown, Co. Dublin","Dublin","","�629,956.00","No","Yes","New Dwelling house /Apartment",""
"08/05/2024","8 Rockview Rise, Mount Rath Road, Portlaoise","Laois","","�436,123.00","No","Yes","New Dwelling house /Apartment",""
"08/05/2024","81 Littlebrook, Chapel Road, Delgany","Wicklow","","�497,797.00","No","Yes","New Dwelling house /Apartment",""
"08/05/2024","83 RIVERSIDE DR, RED BARNES RD, DUNDALK","Louth","A91H6KC","�225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","92 ARDKEEN, CAVAN","Cavan","H12EA27","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","97 Cnoc an Chaisleain, Oranmore","Galway","","�400,881.05","No","Yes","New Dwelling house /Apartment",""
"08/05/2024","98 THE DALE, BELGARD HEIGHTS, DUBLIN 24","Dublin","D24RD98","�420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 1 AUBURN, 118 HOWTH RD, CLONTARF","Dublin","D03YD29","�765,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 1 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","Cavan","H12HR96","�55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 173 TURVEY WALK, THE GALLERY, DONABATE","Dublin","","�400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 17, GANDON HALL, GARDINER ST LOWER DUBLIN 1","Dublin","D01XV84","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 18 ALMA COURT, ALMA RD, MONKSTOWN","Dublin","A94CX60","�613,523.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 2 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","Cavan","H12HR13","�55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 26 BELFY HOUSE, THE OAKS, RIDGEWOOD","Dublin","K67RV04","�310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 27, BLOCK 11, GALLERY QUAY DUBLIN 2","Dublin","D02Y292","�422,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 3 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","Cavan","H12N256","�55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 4 HUMPHREYS PAROCHIAL HALL, TOWNS PARK, BALLYHAISE","Cavan","H12DH36","�55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 5 NEW TOWN SQ, BLESSINGTON, WICKLOW","Wicklow","W91E727","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 551, THE HERON, THE SANCTUARY","Cork","T12W599","�445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","APT 64, BALLINTYRE SQ, BALLINTEER DUBLIN 16","Dublin","D16CD36","�420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","BALLYHOULIHAN, BOHERBUE, MALLOW","Cork","","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","BISHOPSWOOD, PORTARLINGTON, OFFALY","Offaly","R32NX01","�280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","CAMLIN, BALLINAMEEN, BOYLE","Roscommon","F52KX82","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","COOLYSLIN, DONAGHMORE, CASTLFINN","Donegal","F93D8P5","�75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","CRANMORE, CARRACASTLE, BALLAGHDERREEN","Mayo","","�199,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","CREE, KILRUSH, CLARE","Clare","V95XP29","�385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","DANGAN NUGENT, KILMORE, CARRICK ON SHANNON","Roscommon","N41C7F6","�130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","DRUMBAUN, BALLYHAUNIS, COUNTY MAYO","Mayo","F35TD56","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","FAIRWINDS, TARA HILL, CO. WEXFORDCO.","Wexford","Y25PD25","�275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","GRANGE, EDENDERRY, OFFALY","Offaly","W91PR64","�375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","GRANGE, FOUR MILE HOUSE, ROSCOMMON","Roscommon","F429T02","�163,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","GRAYSTOWN, KILLENAULE, TIPPERARY","Tipperary","","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","HIGH VIEW DRISHANE RD MILLSTREET, CORK","Cork","P51X663","�239,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","KILMAHON, SHANAGARRY, CORK","Cork","P25E516","�321,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","KYLEBALLYHUE, CARLOW","Carlow","","�310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","LIMA, KILBREW, ASHBOURNE","Meath","A84PT92","�735,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","LISMURREW, CLAREMORRIS, COUNTY MAYO","Mayo","","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","LOUGHATORICK LAKEHOUSE, LOUGHATORICK NORTH, MOYGLASS","Galway","H62H564","�255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","LOUGHATORICK MAIN HOUSE, LOUGHATORICK NORTH, MOYGLASS","Galway","","�435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","LOWER KILMACLOO, CREESLOUGH, KILMACLOO","Donegal","","�65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","MOORE RD, BALINAGRAN, WEXFORD","Wexford","","�362,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","NEW LINE RD, WEXFORD","Wexford","Y35X7D8","�405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","NO 3, HILL VIEW, BALLINLOUGH","Roscommon","F45HW01","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","NO 3, NEW STREET, WICKLOW TOWN","Wicklow","A67DC80","�450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","No 6 Cherry Mews, Abbey Fort, Kinsale","Cork","","�436,123.35","No","Yes","New Dwelling house /Apartment",""
"08/05/2024","No.93 Cnoc an Chaisleain, Oranmore","Galway","","�400,881.05","No","Yes","New Dwelling house /Apartment",""
"08/05/2024","OLDCOURT, ADAMSTOWN, ENNISCORTHY","Wexford","Y21AY79","�190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","PALAJAM, DERRYNAUGHAN, CORNAMAGH","Westmeath","N37E2H2","�340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","SHEPHERDS COTTAGE, LOUGHATORICK NORTH, MOYGLASS","Galway","H62ER24","�90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","SOLEGNA HOUSE, GRAHAMSLAND, CASTLEFIN","Donegal","F93XAY9","�292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","ST IVES, 14 SAVAL PARK GARDENS, DALKEY","Dublin","A96Y568","�1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","SWEENEYS STAIDE, BALLINCULLA, FOXSFORD","Mayo","F26FR99","�335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","THE GABLES B&B, DUNDALK ROAD, ARDEE","Louth","A92C448","�395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","THE PADDOCK, TEMPLETOWN HOOK HEAD, WEXFORD","Wexford","","�282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","THE WILLOWS, ARDCAVAN, WEXFORD","Wexford","Y35FP22","�140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2024","UPPER MAIN ST, BALLINTRA, MAIN ST","Donegal","F94P2E7","�130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","1 CREGG CLOSE, OUGHTERARD, GALWAY","Galway","H91NX3H","�296,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","10 Birch Way, The Willows, Dunshaughlin","Meath","","�339,207.04","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","10 FOYNES COURT, DRUMLISH RD, LONGFORD","Longford","N39F5D8","�278,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","10 PORTOBELLO DOCK, PORTOBELLO HARBOUR, DUBLIN 8","Dublin","D08W2Y5","�390,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","104 GALLOPING GREEN, STILLORGAN RD, DUBLIN","Dublin","A94V309","�450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","11 Amharc Abhann, Knockhill, Ennis Road","Limerick","","�330,396.47","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","11 CHURCH VIEW, ASHGROVE, MOUNTMELLICK","Laois","R32YC71","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","11 WALNUT LAWN, COURTLANDS, DUBLIN 9","Dublin","D09N2H4","�715,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","11 Woodbrook Vale, Woodbrook, Shankill","Dublin","","�515,418.50","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","12 DROMORE ROAD, DRIMNAGH, DUBLIN 12","Dublin","D12TH70","�415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","12 GREENDALE, CLON RD, ENNIS","Clare","V95VR8C","�316,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","12 HOLLY PARK AVE, BLACKROCK, DUBLIN","Dublin","A94P489","�825,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","12 KILLESTER PARK, KILLESTER, DUBLIN 5","Dublin","D05N9K7","�450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","12 LIOS GARBH, KILGARVE, BALLINASLOE","Galway","H53KR68","�217,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","12 PARKS RD, LISMORE, WATERFORD","Waterford","P51FH04","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","12 THE GREEN, STATION MANOR, STATION ROAD","Dublin","D13DK6W","�670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","12 Thornfield, Castlebridge, Co. Wexford","Wexford","","�277,533.00","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","13 ISLAND VILLAGE, POUND ROAD, CASTLEISLAND","Kerry","V92K5W7","�178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","131 MOUNT PROSPECT AVE, CLONTARF, DUBLIN 3","Dublin","D03CY24","�790,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","14 AILESBURY MEWS, SANDYMOUNT, DUBLIN 4","Dublin","D04K2T0","�530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","14 Pairc Gordon, Old Naas Road, Kingswood","Dublin","","�431,718.06","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","14 VERNON PARK, CLONTARF, DUBLIN 3","Dublin","D03DK20","�1,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","15 ARDMORE CLOSE, BETTYSTOWN, MEATH","Meath","A92K8N8","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","15 TRINITY SQ, BALLYBRICKEN, WATERFORD","Waterford","X91DH5Y","�130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","15 WOODLEIGH OAK, HIGHFIELD RD, RATHMINES DUBLIN 6","Dublin","D06X957","�331,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","15A Sli na Misean, Westport, County Mayo","Mayo","F28W1X9","�264,317.18","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","16 HANOVER RIVERSIDE HANOVER QUAY, DUBLIN 2, DUBLIN","Dublin","D02Y157","�555,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","16 HAWTHORNS, KINNEGAD, WESTMEATH","Westmeath","N91XF70","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","16 Pairc Gordon, Old Naas Road, Kingswood","Dublin","","�440,528.63","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","17 CHANDLER'S WAY, RUSHBROOKE LINKS, COBH","Cork","P24H519","�300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","17 Parklands Wood, Parklands, Citywest","Dublin","","�414,097.00","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","177 CHURCHVIEW HGTS, EDENDERRY, OFFALY","Offaly","R45FF95","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","18 CLANAWLEY RD, KILLESTER, DUBLIN 5","Dublin","D05X966","�450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","18 GARRANBAWN, MURROE, LIMERICK","Limerick","V94F5HV","�305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","18 Oakley Park, Enfield, Meath","Meath","","�317,180.00","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","183 CASTLE PARK, TALLAGHT, DUBLIN 24","Dublin","D24HF2C","�311,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","19 ASHGROVE LAWNS, MONAGHAN, MONAGHAN","Monaghan","H18Y589","�202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","19 MERCHANTS RD, EAST WALL, DUBLIN 3","Dublin","D03Y580","�297,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","192 CLONMORE, MALLOW, CO. CORK","Cork","P51R5DY","�321,586.00","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","2 CARLTON COURT, ST LAWRENCE RD, CLONTARF DUBLIN 3","Dublin","D03V218","�307,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","2 GLEANN BUILDING HALFWAY, BALLINHASSIG, CORK","Cork","T12RWC1","�142,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","2 RATHBARRY VILLAGE, CASTLEFREKE, ROSSCARBERY","Cork","P85XK38","�662,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","2 THE GRANARY, GRANGE, CO. SLIGO","Sligo","F91D1F8","�395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","2 Towlaght Court, Clonard, MEATH","Meath","A83DK10","�460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","20 Elderwalk, Summerfields, Kilbarry","Waterford","","�265,695.15","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","20 GERALD GRIFFIN AVENUE, MONASTERY ROAD, CORK","Cork","V93D5E5","�203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","20 HAMILTON COURT, REDWOOD, CLARA ROAD","Offaly","","�312,775.33","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","20 LORRO GATE, PROSPECT, ATHENRY","Galway","H65T868","�285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","21 ASHGROVE LAWNS, MONAGHAN, MONAGHAN","Monaghan","H18P867","�210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","21 FOXBOROUGH RISE, LUCAN, DUBLIN","Dublin","K78DK59","�369,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","21 OSSORY RD, NORTH STRAND, DUBLIN 3","Dublin","D03E529","�251,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","22 Maretimo, Ard Na Glaise, Stillorgan Park","Dublin","","�603,524.23","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","222 FERNWOOD, GLYNTOWN, GLANMIRE","Cork","T45X950","�263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","23 BEECHWOOD MEWS, CLAIN ARD, COBH","Cork","P24D393","�220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","23 CEIS LAWNS, KESHCARRIGAN, CARRICK ON SHANNON","Leitrim","N41VE40","�92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","23 HILLVIEW, CREGGAUN NA HILLA, CLARECASTLE","Clare","V95DH6V","�271,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","23 MARINERS DRIVE, GREENHILLS ROAD, WICKLOW TOWN","Wicklow","A67A296","�870,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","23 ORPEN HALL, BRENNANSTOWN WOOD, BRENNANSTOWN ROAD","Dublin","","�480,176.21","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","25 GLENEASTON LODGE, EASTON RD, LEIXLIP","Kildare","W23KV05","�276,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","25 GRIFFITH PARADE, FINGLAS EAST, DUBLIN 11","Dublin","D11VYA2","�370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","25 THE GROVE, MARYBOROUGH HILL, DOUGLAS","Cork","T12P6HH","�360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","27 LIOSCARRIG DR, CAHERSLEE, TRALEE","Kerry","V92E4Y6","�278,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","28 CALDERWOOD DR, DOUGLAS, CORK","Cork","T12TND3","�410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","28 GROSVENOR RD, RATHGAR, DUBLIN 6","Dublin","D06FP99","�2,350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","28 PEMBROKE COURT, BISHOP O DONNELL RD, GALWAY","Galway","H91H704","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","29 GLEN ELLAN DRIVE, SWORDS, CO DUBLIN","Dublin","K67F589","�630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","2A PLUNKETT RD, FINGLAS, DUBLIN 11","Dublin","D11WY67","�250,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","3 ALLENDALE VIEW, CLONSILLA, DUBLIN 15","Dublin","D15YY2D","�55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","3 BROOKFIELD GREEN, KIMMAGE, DUBLIN 12","Dublin","D12P2E5","�455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","3 NEWTOWN WAY, THE MEADOWS, KILL","Kildare","W91T1WH","�227,259.91","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","3 OLD COURT HOUSE, MARKET SQ, COLLON","Louth","A92YD37","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","3 ST BRENDANS COURT, LOUGHREA, CO GALWAY","Galway","H62R940","�72,650.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","3 WOODLANDS HALL, RATOATH, MEATH","Meath","A85W253","�260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","318 CASHEL RD, CRUMLIN, DUBLIN 12","Dublin","D12KT3Y","�470,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","32 River Meadows, Cloughduv","Cork","","�303,964.00","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","33 EMMET TERRACE, NAVAN, MEATH","Meath","C15T9T2","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","36 DODDER VIEW COTTAGE, BALLSBRIDGE, DUBLIN","Dublin","D04CX80","�497,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","36 MCGRATH PARK, CHURCH RD, BLACKROCK","Cork","T12KCX8","�344,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","37 CORBALLY HEATH, WESTBROOK GLEN, TALLAGHT DUBLIN 24","Dublin","D24X09W","�400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","37 EVERGREEN ST, CORK","Cork","T12ET2P","�272,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","37 ISLAND RD, ENNISCORTHY, WEXFORD","Wexford","Y21E8X7","�101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","37 The Elms, Lakeview, Midleton","Cork","","�356,828.00","No","Yes","New Dwelling house /Apartment",""
"09/05/2024","37 WOODLANDS MANOR, GOREY, WEXFORD","Wexford","Y25DD72","�248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","4 REDBARN, YOUGHAL, CO CORK","Cork","P36AN41","�225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","40 DERRY DR, DUBLIN 12, DUBLIN","Dublin","D12W3K8","�407,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","40 STOCKING WOOD COPSE, RATHFARNHAM, DUBLIN 16","Dublin","D16E002","�332,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2024","41 ASHDENE, SOUTH DOUGLAS RD, CORK","Cork","T12Y9WA","�300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
